,Geo_FIPS,YearOfContactDate,TotalPopEst2015_19ACS_x,Age0to17PopEst2015_19ACS_x,AllPrimaryCarePatientsAge0to17,WellChildVisitsInPastYearAge0to17,AsthmaDiagnosisAge0to17,UnderAge1PopEst2015_19ACS,Unique0to17WithED_Visit,NumberED_VisitsAge0to17,NumberLowAcuityED_VisitsAge0to17,NumberAsthmaRelatedED_Visits,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,Median Age,Total Population,White Population,Black or African American Population,Asian Population,American Indian and Alaska Native Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some Other Race Population,Two or More Races Population,Households,Median Income,ACCESS2_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,"1,1,2-Trichloroethane","1,1,2,2-Tetrachloroethane","1,2-Ethanediol (Ethylene Glycol)","1,3-Butadiene","1,4-Dichlorobenzene","1,4-Dioxane (1,4-Diethyleneoxide)","2,2,4-Trimethylpentane",Acetaldehyde,Acrolein,Acrylic Acid,Acrylonitrile,Ammonia,Antimony,Arsenic,Benzene,Cadmium,Carbon Dioxide,Carbon Disulfide,Carbon Monoxide,Carbon Tetrachloride,Chlorine,Chlorobenzene,Chloroethene (vinyl chloride),Chloroform,Chromium,Cobalt,Cresols/Cresylic Acid (Isomers And Mixture),Cyanides,Dibutylphthalate,Ethyl Chloride (Chloroethane),Ethylbenzene,"Ethylene Dichloride (1,2-Dichloroethane)",Ethylene Oxide,"Ethylidene Dichloride (1,1-Dichloroethane)",Formaldehyde,Glycol Ethers,Hexane,Hexavalent Chromium,Hydrochloric Acid,Hydrogen Fluoride (Hydrofluoric Acid),Hydrogen Sulfide,Isophorone,Lead,m-Xylene,Maleic Anhydride,Manganese,Mercury,Methane,Methanol,Methyl Chloride (Chloromethane),"Methyl Chloroform (1,1,1-Trichloroethane)",Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),Methyl Methacrylate,Methylene Chloride (Dichloromethane),Naphthalene,Nickel,Nitrogen Oxides,Nitrous Oxide (N2O),o-Xylene,"Particulate Matter < 10 Microns, Filterable","Particulate Matter < 2.5 Microns, Filterable","Particulate Matter, Condensable",Phenol,Phosphorus,Phthalic Anhydride,Polycyclic Organic Matter,Propionaldehyde,Propylene Oxide,Selenium,Styrene,Sulfur Oxides,Sulfuric Acid,Tetrachloroethylene (Perchloroethylene),Toluene,Trichloroethylene,"Vinylidene Chloride (1,1-Dichloroethylene)",Volatile Organic Compounds,Xylenes (Isomers And Mixture),Grand Total,TRACT,Pre1950,Year
1249,70800,2016.0,2566.0,141.0,113.0,101.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,1851.0,1208.0,46.0,540.0,0.0,0.0,110.0,27.0,30.0,1029.0,50972.0,7.9,21.1,70.6,8.3,3.3,67.6,64.0,2.9,39.2,12.8,5.0,27.4,21.4,0.0,0.0,0.0169133464679414,0.0,0.0,0.0,0.0171433312800554,0.0,0.0,0.0,0.0,0.3543230426595275,0.0,0.0,0.0525899693724494,0.0,22149.407358017877,0.0,10.483756985376209,0.0,0.0,0.0,0.0,0.1554475122314933,0.0,0.0,0.033350658510691,0.0,0.0,0.0,0.0023292435833209,0.0,0.0018858993293282,0.0,0.0292861280774357,0.0169133464679414,0.4255994304211591,0.0,0.0,0.0,0.0,0.0,0.0001883521804431,0.0,0.0,0.0009528759574483,8.77982118973171e-06,0.7192771234587689,0.0045158642753646,0.0,0.0,0.0,0.0,0.0518158374104977,0.0318781083470702,0.0,15.830819936079877,0.0608231651669276,0.0,1.0425967206606623,0.5096468558840518,0.7326105066674822,0.0352564104255876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296848348402492,0.0,0.0,0.0934949045527676,1.2276903279199278,0.0,9.643844704814091,0.7813365742151306,22192.393338794333,70800.0,0.442815,2016.0
1250,290400,2016.0,4204.0,955.0,314.0,219.0,41.0,49.4,209.0,341.0,147.0,73.0,40.0,2.0,57.0,38.5,3969.0,2905.0,786.0,32.0,9.0,52.0,151.0,44.0,141.0,1781.0,42708.0,13.4,30.0,79.7,10.6,7.4,70.6,76.1,8.1,34.0,25.0,10.4,35.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007329825340169,0.0,0.0,0.0,0.1619403600961089,0.0,0.0,0.0204714156546781,0.0,7148.353475323231,0.0,5.316364201781875,0.0,0.0,0.0,0.0,0.0168585982823895,0.0,0.0,0.0,0.0,0.0,0.0,0.0021636094716335,0.0,0.0,0.0,0.0351102897383293,0.0,0.1375902862765199,0.0,0.0,0.0,0.0,0.0,0.0075119965330309,0.0,0.0,0.0,0.0,0.4172368664592008,0.0124607030782879,0.0095106639522279,0.0,0.0221915492218653,0.0,0.0073298253401693,0.0,0.0,8.53174984808884,0.0116589352894765,0.0,4.425770460676596,2.582487482029051,0.167216308804932,0.0,0.0,0.0,0.0,0.0,0.0007329825340169,0.0,0.0,0.1770660952139162,0.0,0.0,0.1241097639780278,0.0,0.0,2.4959310579347487,0.3532060475793817,7173.390877653779,290400.0,0.658718,2016.0
1251,270400,2016.0,933.0,52.0,113.0,83.0,18.0,2.4,54.0,85.0,40.0,22.0,6.0,0.0,11.0,41.1,996.0,597.0,349.0,0.0,0.0,0.0,48.0,0.0,50.0,458.0,41087.0,16.2,37.9,81.9,11.6,7.8,73.9,75.9,8.7,30.2,27.6,13.9,36.6,37.6,0.0177604545984484,0.0,0.0,0.0,0.1243231821891394,0.0035520909196896,0.0,0.0007779068094759,0.0,0.0,0.0,1.0375966386762758,0.0,0.0,0.010656272759069,0.0,31486.87225722386,0.0959064548316218,15.176528966685128,0.11721900034976,0.0,0.0035520909196896,0.0,0.3014040767623107,0.0,0.0,0.0,0.0,0.0,0.0,0.0035520909196896,0.0035520909196896,0.0,0.0,0.0830655279778864,0.0,0.351878114173288,0.0,0.0319688182772072,0.0,3.971237648213082,0.0,0.0001860403513572,0.0,0.0,0.0,0.0029277231227104,0.5985888907310076,0.013224415761091,0.0,0.0284167273575175,0.0,0.0,0.0774185050383862,0.0781460002331733,0.0,26.26259306095179,0.062203662427677,0.0,2.480580918777897,2.0712574366173544,0.8415309639526299,0.0,0.0,0.0,0.0,0.0,0.0007779068094759,0.0,0.0035520909196896,0.3867981988714291,0.0,0.1243231821891394,0.2744423397943674,0.0142083636787587,0.0,6.115937642487681,0.3346744532603074,31547.978577173173,270400.0,0.747664,2016.0
1252,80400,2016.0,1547.0,74.0,44.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,1469.0,1183.0,90.0,167.0,0.0,0.0,30.0,10.0,19.0,783.0,32750.0,13.5,21.3,69.4,9.6,3.9,65.2,58.9,4.5,35.7,20.0,6.2,27.6,25.2,0.0,0.0,0.0088711030597881,0.0,0.0,0.0,0.0207431245782752,0.0009044778907361,0.0,0.0,0.0,0.5892882143142254,0.0,0.0,0.0748808810163066,0.0,42290.6884345458,0.0,21.344896795189555,0.0,0.0,0.0,0.0,0.2909634493349152,0.0,0.0,0.048662098015294,0.0,0.0,0.0,0.003168019416895,0.0,0.003231613640397,0.0,0.056560459610373,0.0088711030597881,0.8025127259860337,0.0,0.0,0.0,0.0,0.0,0.0003032104495921,0.0,0.0,0.0013903456575798,2.3113243697393957e-05,1.2096519074437744,0.0222299836448953,0.0,0.0,0.0,0.0,0.0990982648566893,0.0386981214883571,0.0,35.46541837784144,0.1082536434164531,0.0,1.528008237256005,0.7611161654708749,1.1577432813418729,0.0514427893304536,0.0,0.0,0.0,0.0,0.0009044778907361,0.0,0.0,0.9224509055419166,0.0,0.0,0.1497942290030479,0.4349212623370008,0.0,9.789324228068338,0.3132746699472651,42365.99603582515,80400.0,0.72963,2016.0
1253,160900,2016.0,3011.0,217.0,68.0,50.0,16.0,7.6,23.0,36.0,8.0,10.0,8.0,1.0,3.0,28.6,3284.0,3020.0,141.0,114.0,0.0,0.0,90.0,0.0,9.0,1651.0,53992.0,11.6,21.7,72.5,9.7,4.5,66.5,63.1,4.8,36.8,19.4,6.3,27.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001451477912023,0.0,0.0,0.0,0.7870121556920908,0.0,0.0,0.0441639884876021,0.0,46789.079514346355,0.0,24.36976889209585,0.0,0.0,0.0,0.0,0.1750191740138862,0.0,0.0,0.0,0.0,0.0,0.0,0.0083143198910283,0.0,0.0014440051674806,0.0,0.111612158851737,0.0,0.8387485857037874,0.0,0.0,0.0,0.0,0.0,0.0057562668194663,0.0,0.0,0.0,1.939289525855594e-05,1.9699191931348328,0.0337501229911222,0.0069730876798392,0.0,0.016270537919625,0.0,0.0617265064660158,0.0030249994955767,0.0,40.18768709668144,0.1247776281738477,0.0,4.6536129723583715,2.739667988441483,1.0472450367132973,0.0,0.0,0.0,0.0,0.0,0.001451477912023,0.0,0.0,0.751955428336111,0.0,0.0,0.1575348162694778,0.0,0.0,6.915194379739703,0.2681203604249203,46874.36173639662,160900.0,0.599893,2016.0
1254,111300,2016.0,3013.0,559.0,200.0,162.0,36.0,29.0,130.0,219.0,118.0,58.0,14.0,1.0,39.0,34.3,2698.0,1133.0,1358.0,80.0,0.0,0.0,143.0,54.0,73.0,1263.0,37114.0,16.4,38.1,81.4,11.9,6.4,75.3,72.3,6.8,28.7,23.6,13.8,33.1,37.5,0.0,0.0,0.0113667329182995,0.0,0.0,0.0,0.022814162567186,0.0,0.0,0.0,0.0,0.3503776546937038,0.0,0.0,0.0605440216218611,0.0,21278.405070618075,0.0,10.474049291931207,0.0,0.0,0.0,0.0,0.1717818397826346,0.0,0.0,0.0399539483243467,0.0,0.0,0.0,0.0021179982692084,0.0,0.0022265062742448,0.0,0.0274566809281086,0.0113667329182995,0.4252591797827741,0.0,0.0,0.0,0.0,0.0,0.000198228155862,0.0,0.0,0.0011415413806956,7.895950363244852e-06,0.6733845567619055,0.004201738660845,0.0,0.0,0.0,0.0,0.0572606132608782,0.033339397768764,0.0,15.401747484967728,0.0580244336554566,0.0,1.0988877030101791,0.51622509311096,0.736167507055618,0.042237031085738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6306744954817955,0.0,0.0,0.1072574349507343,0.7540229041427359,0.0,9.022247751011706,0.4966009751042495,21319.6380121536,111300.0,0.707692,2016.0
1255,140300,2016.0,3431.0,668.0,472.0,408.0,70.0,58.0,89.0,110.0,52.0,9.0,13.0,3.0,12.0,33.9,3629.0,2986.0,254.0,290.0,0.0,0.0,157.0,10.0,89.0,1453.0,106175.0,5.9,26.6,79.0,8.1,5.1,72.5,75.8,3.8,40.9,11.6,6.8,33.2,22.3,0.0,0.0,0.0149753355395269,0.0,0.0,0.0,0.0136706043763536,0.0,0.0,0.0,0.0,0.3353756700992207,0.0,0.0,0.0470446521691841,0.0,21951.308750869583,0.0,11.076867032840674,0.0,0.0,0.0,0.0,0.1373309476529602,0.0,0.0,0.028126892683178,0.0,0.0,0.0,0.0026219735952307,0.0,0.0015708967512865,0.0,0.0304831374394815,0.0149753355395269,0.4082211122199887,0.0,0.0,0.0,0.0,0.0,0.0001823456428754,0.0,0.0,0.0008036255052336,9.33408597179771e-06,0.7542182860336327,0.0048381697718024,0.0,0.0,0.0,0.0,0.0457769825509867,0.0275837776474051,0.0,16.904936858593395,0.0614287293235067,0.0,1.2763421348509771,0.7719110739464653,0.7183202821272232,0.0297341436936454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321416532558675,0.0,0.0,0.0820039733275801,0.5284912316224504,0.0,7.548052511381269,0.3926137026722923,21993.09940327652,140300.0,0.72179,2016.0
1256,40400,2016.0,1871.0,21.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,1977.0,1234.0,212.0,507.0,0.0,0.0,52.0,9.0,15.0,1184.0,24803.0,15.3,25.5,77.9,9.0,6.7,68.8,53.8,5.3,35.9,14.8,7.7,32.6,19.0,0.0,0.0,0.008392967183021,0.0,0.0,0.0,0.0168581762293777,0.0010535219918148,0.0,0.0,0.0,0.7884153209248504,0.0,0.0,0.0681949563553308,0.0,59540.19054502962,0.0,24.265124873951997,0.0,0.0,0.0,0.0,0.2517719827276292,0.0,0.0,0.0397671612568641,0.0,0.0,0.0,0.0042089843558209,0.0,0.0024196810498358,0.0,0.0796738655764374,0.008392967183021,1.0473544414798373,0.0,0.0,0.0,0.0,0.0,0.0003778625424987,0.0,0.0,0.0011362046073389,4.140425570580306e-05,1.672025952914346,0.0273149133286468,0.0,0.0,0.0,0.0,0.0863822122234444,0.0334642027162381,0.0,50.99542374980935,0.1523175489333944,0.0,2.012258353844418,1.2454310258041883,1.6964359632782953,0.042039570471542,0.0,0.0,0.0,0.0,0.0010535219918148,0.0,0.0,0.976174949297322,0.0,0.0,0.1316757858285386,0.3778072370738558,0.0,10.267081205360292,0.2777196076805956,59636.76833520185,40400.0,0.405292,2016.0
1257,261500,2016.0,1744.0,553.0,175.0,123.0,29.0,16.2,95.0,154.0,65.0,33.0,15.0,1.0,28.0,38.2,1478.0,682.0,719.0,6.0,3.0,0.0,52.0,23.0,45.0,759.0,32768.0,16.0,37.5,81.5,12.0,6.9,75.2,74.4,7.5,27.8,25.1,14.6,33.8,39.4,0.0108740057483364,0.0,0.0,0.0,0.0761180402383552,0.0021748011496672,0.0,0.0008045418581072,0.0,0.0,0.0,0.9187811829010646,0.0,0.0,0.042377611489336,0.0,33802.39342973529,0.0587196310410168,15.765205392731264,0.0717684379390206,0.0,0.0021748011496672,0.0,0.2599894552064798,0.0,0.0,0.0306063971076023,0.0,0.0,0.0,0.0021748011496672,0.0021748011496672,0.0014209351264007,0.0,0.0639443438806165,0.0,0.4618237898378945,0.0,0.0195732103470056,0.0,2.4314276853280328,0.0,0.000237987666991,0.0,0.0,0.0008744684887886,0.0017983600219355,0.6378397802659693,0.0174728100990837,0.0,0.0173984091973383,0.0,0.0,0.0733168080234058,0.0692236000385726,0.0,27.725399161593486,0.0831792984989942,0.0,2.167130710367821,1.5832679345431795,0.784596435673975,0.0323553340851795,0.0,0.0,0.0,0.0,0.0008045418581072,0.0,0.0021748011496672,0.6102901243459649,0.0,0.0761180402383552,0.213324379849689,0.0086992045986691,0.0,5.329323623583822,0.2119897291002299,33862.262379143955,261500.0,0.566557,2016.0
1258,202300,2016.0,3806.0,284.0,149.0,128.0,21.0,30.799999999999997,77.0,122.0,41.0,13.0,19.0,1.0,17.0,41.3,3876.0,3107.0,258.0,393.0,26.0,0.0,67.0,0.0,92.0,1893.0,60820.0,10.3,27.2,79.4,9.1,6.3,71.3,75.4,5.7,37.5,18.7,8.3,33.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007281586832424,0.0,0.0,0.0,0.0450857278624743,0.0,0.0,0.0135325286897114,0.0,6304.371806487589,0.0,4.774593275661923,0.0,0.0,0.0,0.0,0.016747649714577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202469554633465,0.0,0.12002704238944,0.0,0.0,0.0,0.0,0.0,0.0091102343222514,0.0,0.0,0.0,7.732867869912811e-06,0.1207207048873293,0.0123786976151222,0.0115993103054669,0.0,0.0270650573794228,0.0,0.0072815868324248,0.0,0.0,9.913079645624997,0.0114625339027128,0.0,4.517523810453529,2.4804114570443416,0.0207440005319018,0.0,0.0,0.0,0.0,0.0,0.0007281586832424,0.0,0.0,0.0848602752085819,0.0,0.0,0.1491090732523086,0.0,0.0,1.9109906417153304,0.4279694216012747,6329.0678101682815,202300.0,0.176281,2016.0
1259,141400,2016.0,5143.0,740.0,584.0,513.0,80.0,59.0,145.0,193.0,85.0,22.0,35.0,3.0,29.0,38.9,5690.0,4449.0,409.0,743.0,11.0,0.0,191.0,13.0,65.0,2648.0,64970.0,8.1,29.7,80.9,8.4,6.3,72.8,75.9,4.7,38.7,13.7,8.1,34.4,23.6,0.0,0.0,0.0090486516306857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3065167435730372,0.0,0.0,0.0110670716187163,0.0,18737.225309030433,0.0,7.480702490742623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025539396043191,0.0,0.0,0.0,0.0287231865944501,0.0090486516306857,0.2911565060461829,0.0,0.0,0.0,0.0,0.0,0.0001066790195641,0.0,0.0,0.0,7.518979287186291e-06,0.6893972088900397,0.0043627791391576,0.0,0.0,0.0,0.0,0.0,0.0059785855283954,0.0,14.029552023451815,0.0530707015927686,0.0,0.8942348218308223,0.6801408208156424,0.433616332179514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412450212256512,0.0,0.0,0.0075196652550896,0.313087841632954,0.0,3.6012272383107096,0.227844635708586,18766.54551814544,141400.0,0.424324,2016.0
1260,320400,2016.0,2045.0,373.0,141.0,111.0,36.0,16.4,62.0,109.0,40.0,31.0,14.0,2.0,15.0,40.4,2114.0,1955.0,93.0,6.0,0.0,0.0,28.0,0.0,60.0,862.0,45203.0,11.5,30.3,81.1,9.7,7.9,72.1,78.9,7.6,36.1,22.4,10.2,35.4,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881066195200827,0.0,0.0,0.0122274158160115,0.0,3672.514538515109,0.0,1.06586107582352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085540034954154,0.0,0.0522475833662713,0.0,0.0,0.0,0.0,0.0,0.0082255054210418,0.0,0.0,0.0,0.0,0.070870623342585,0.0,0.0104806421280099,0.0,0.0244548316320231,0.0,0.0,0.0,0.0,4.095287147424585,0.0062676349736355,0.0,4.385598934489482,2.5483527446009284,0.0078345437170443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188029049209065,0.0,0.0,0.1327548002881256,0.0,0.0,1.6869615757135945,0.3860369850483655,3687.1234640868306,320400.0,0.590323,2016.0
1261,561700,2016.0,802.0,222.0,85.0,54.0,11.0,8.8,56.0,92.0,35.0,24.0,3.0,0.0,5.0,32.0,890.0,404.0,437.0,0.0,0.0,0.0,97.0,0.0,49.0,306.0,37000.0,17.6,36.8,81.1,11.9,7.6,72.2,72.6,9.2,29.9,29.4,13.7,36.4,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011075492531761,0.0,0.0,0.0,0.41940763369525,0.0,0.0,0.0259709755874658,0.0,25208.936990604452,0.0,12.246266573227718,0.0,0.0,0.0,0.0,0.0254736328230511,0.0,0.0,0.0,0.0,0.0,0.0,0.0035480362062699,0.0,0.0,0.0,0.0595035002516099,0.0,0.4278480935374971,0.0,0.0,0.0,0.0,0.0,0.0072574478806742,0.0,0.0,0.0,7.175811987500353e-06,0.9408157662555326,0.0241394295408079,0.0090824160231106,0.0,0.0211923040539249,0.0,0.0110754925317613,0.0017703640789378,0.0,23.73045753925074,0.0687659195185165,0.0,4.6780642667484695,2.786999527986815,0.5099023966770381,0.0,0.0,0.0,0.0,0.0,0.0011075492531761,0.0,0.0,0.3692699829358741,0.0,0.0,0.1278133978388619,0.0,0.0,4.192033278047337,0.3400764243501588,25259.96594727782,561700.0,0.748538,2016.0
1262,130300,2016.0,1230.0,271.0,195.0,130.0,38.0,5.2,177.0,313.0,159.0,82.0,47.0,3.0,58.0,43.4,1413.0,67.0,1293.0,16.0,0.0,0.0,28.0,3.0,34.0,686.0,16200.0,20.6,52.9,87.6,13.1,11.1,81.1,77.8,10.3,23.8,24.7,23.8,39.2,45.8,0.0,0.0,0.0373755596993742,0.0,0.0,0.0,0.0133546437833229,0.0,0.0,0.0,0.0,0.0447445863612235,0.0,0.0,0.0026709287566645,0.0,5999.4894598724795,0.0,2.183285057687488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013594151807508,0.0,0.0030638222843951,0.0373755596993742,0.1172703835571323,0.0,0.0,0.0,0.0,0.0,1.896810446869025e-05,0.0,0.0,0.0,6.322701489563418e-06,0.1179254062196902,0.0,0.0,0.0,0.0,0.0,0.0,0.0186877798496871,0.0,5.526116682045825,0.0118605442505019,0.0,0.0877921616876361,0.0877921616876361,0.2459940709784924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392878972003997,0.0,0.0,0.0124643341977681,0.6908789674889559,0.0,7.168606228557383,0.6114399521877247,6016.6488313066475,130300.0,0.398515,2016.0
1263,90200,2016.0,2746.0,221.0,131.0,118.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,2789.0,2473.0,143.0,61.0,0.0,0.0,75.0,0.0,112.0,1328.0,53115.0,11.9,31.7,82.3,9.6,7.9,72.5,76.7,7.1,36.2,19.6,10.1,35.4,27.7,0.0,0.0,0.007112017027646,0.0,0.0,0.0,0.0312868981407357,0.0008499609706864,0.0,0.0,0.0,0.8837981790867496,0.0,0.0,0.1489946018985272,0.0,48662.714743678334,0.0,30.7650484258955,0.0,0.0,0.0,0.0,0.5410642675291342,0.0,0.0,0.1123051095889267,0.0,0.0,0.0,0.0025799557339602,0.0,0.02,0.0,0.0590765292491813,0.007112017027646,0.9820218761923644,0.0,0.0,0.0,0.0,0.0,0.0004415198216514,0.0,0.0,0.0032087174168264,1.8215912999543563e-05,1.2403222607459632,0.0200076153969425,0.0,0.0,0.0,0.0,0.1823379981079798,0.0792092687325893,0.0,43.78164778454617,0.1261947077226782,0.0,2.526102456002467,1.1615391918742788,1.8736500702409995,0.1187225444225796,0.0,0.0,0.0,0.0,0.0008499609706864,0.0,0.0,1.9306402380949643,0.0,0.0,0.2756860161805671,0.3443662344247395,0.0,12.679124642319602,0.2705200805210456,48762.89058304013,90200.0,0.828135,2016.0
1264,60300,2016.0,2226.0,121.0,88.0,81.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,2533.0,2008.0,341.0,13.0,0.0,0.0,145.0,0.0,171.0,1267.0,51964.0,14.1,29.6,77.4,10.4,6.0,69.4,69.9,6.6,33.9,23.5,9.6,32.8,31.6,0.0,0.0,0.006619815107471,0.0,0.0,0.0,0.0246240074180336,0.0009670747500048,0.0,0.0,0.0,0.7268232551417982,0.0,0.0,0.1194235894384893,0.0,43167.27426546306,0.0,23.590152644914728,0.0,0.0,0.0,0.0,1.822242719250111,0.0,0.0,0.0872865805223059,0.0,0.0,0.0,0.0028266446835583,0.0,0.0057081683998104,0.0,0.0589309639066979,0.006619815107471,1.3330986313770932,0.0,0.0,0.0,0.0,0.0,0.0004000132165662,0.0,0.0,0.0024939023006373,2.0122206710324955e-05,1.172434436787542,0.0227282533516833,0.0,0.0,0.0,0.0,0.6096707475000481,0.0627656546689275,0.0,38.499518674942806,0.1095966681623625,0.0,2.053131420139628,0.9191787554409424,1.3135527612476416,0.0922743851235805,0.0,0.0,0.0,0.0,0.0009670747500048,0.0,0.0,1.2579603952355662,0.0,0.0,0.6835361814767955,0.3094391683750067,0.0,13.859988429172011,0.2410994503320734,43256.27034586751,60300.0,0.715549,2016.0
1265,562500,2016.0,2417.0,644.0,396.0,282.0,78.0,31.400000000000002,280.0,532.0,242.0,143.0,61.0,0.0,101.0,35.3,2996.0,1117.0,1577.0,30.0,17.0,0.0,0.0,48.0,207.0,1186.0,29375.0,18.5,33.4,79.0,12.2,7.1,72.1,73.1,8.7,30.4,28.6,12.7,33.7,37.5,0.0160256244897586,0.0,0.0,0.0,0.1121793714283104,0.0032051248979517,0.0,0.0,0.0,0.0,0.0,0.8292699226781639,0.0,0.0,0.0096153746938551,0.0,23623.037387305325,0.0865383722446966,12.14921714205128,0.1057691216324069,0.0,0.0032051248979517,0.0,0.1442306204078277,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051248979517,0.0032051248979517,0.0,0.0,0.0607294202515339,0.0,0.1872155703426303,0.0,0.0288461240815655,0.0,3.5833296359100295,0.0,0.0001489344938468,0.0,0.0,0.0,0.0026383263232817,0.4484900229602045,0.0,0.0,0.0256409991836138,0.0,0.0,0.0256409991836138,0.0705127477549379,0.0,18.76470120713295,0.0474924030624304,0.0,2.3413974428401305,1.964810399985456,0.743784553615137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051248979517,0.272521538714126,0.0,0.1121793714283104,0.2083331183668622,0.0128204995918069,0.0,4.881987120657269,0.3012817404074622,23670.59076065573,562500.0,0.720639,2016.0
1266,290100,2016.0,2007.0,530.0,196.0,154.0,46.0,21.400000000000002,149.0,255.0,113.0,83.0,25.0,2.0,54.0,37.1,2066.0,1526.0,384.0,102.0,5.0,0.0,33.0,0.0,49.0,916.0,34840.0,17.0,32.4,80.0,11.2,8.1,69.4,73.4,9.4,32.6,28.7,11.6,36.1,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008897274002636,0.0,0.0,0.0,0.297366134434105,0.0,0.0,0.027982290822181,0.0,15157.623890885025,0.0,8.329029009584126,0.0,0.0,0.0,0.0,0.0204637302060643,0.0,0.0,0.0,0.0,0.0,0.0,0.0024481525581962,0.0,0.0,0.0,0.0468739988500217,0.0,0.2678909354753828,0.0,0.0,0.0,0.0,0.0,0.0117526701180371,0.0,0.0,0.0,0.0,0.6072082518267881,0.019118991952421,0.0148916826314263,0.0,0.0347472594733282,0.0,0.0088972740026366,0.0013312087159795,0.0,14.8487856410685,0.0446749001674245,0.0,6.535733255672643,3.7199388824489112,0.2092346522959655,0.0,0.0,0.0,0.0,0.0,0.0008897274002636,0.0,0.0,0.2533669251095173,0.0,0.0,0.198254098768241,0.0,0.0,3.949349829640547,0.5525137945739883,15197.627523910223,290100.0,0.763182,2016.0
1267,140600,2016.0,3152.0,642.0,412.0,358.0,48.0,49.6,95.0,124.0,53.0,19.0,12.0,3.0,10.0,37.3,3204.0,2745.0,296.0,83.0,0.0,0.0,19.0,0.0,80.0,1425.0,75982.0,6.9,28.4,78.9,8.8,5.2,72.4,77.8,4.5,38.7,14.8,7.7,33.9,26.1,0.0,0.0,0.0334794096028907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166353443929197,0.0,0.0,0.0,0.0,11768.528303134855,0.0,3.1064967064230453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001355637470831,0.0,0.006316723734472,0.0334794096028907,0.1806498397337814,0.0,0.0,0.0,0.0,0.0,3.309853105850453e-05,0.0,0.0,0.0,6.852211811697623e-06,0.2280414001356767,0.0037625686870234,0.0,0.0,0.0,0.0,0.0,0.0179938943637865,0.0,7.271272704150986,0.0404626197211013,0.0,0.1121475987009572,0.10632140445321,0.2744819424622263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768723928523373,0.0,0.0,0.0050167582493646,0.5876184265007821,0.0,5.114819298859668,0.5260265834318107,11786.521311848666,140600.0,0.770514,2016.0
