StateAbbr,PlaceName,PlaceFIPS,Geo_FIPS,Place_TractID,ACCESS2_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,Geolocation,StateDesc,CountyName,CountyFIPS_x,TotalPopulation,CERVICAL_CrudePrev,Year,lat,lon,pop_ct,Geo_FIPS_TractLvl,StateFIPS,CountyFIPS_y,TractFIPS,TotalPopEst2015_19ACS,UnderAge1PopEst2015_19ACS,Age0to17PopEst2015_19ACS,Unique0to17WithED_Visit,NumberED_VisitsAge0to17,NumberLowAcuityED_VisitsAge0to17,NumberAsthmaRelatedED_Visits,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AllPrimaryCarePatientsAge0to17,WellChildVisitsInPastYearAge0to17,AsthmaDiagnosisAge0to17
PA,Pittsburgh,4261000.0,42003070300.0,4261000-42003070300,6.2,21.1,72.0,8.3,3.9,67.6,75.6,3.5,53.5,12.8,5.7,25.0,20.8,"(40.45078382330, -79.9352040119)",,,,,,2019,40.45078382330,-79.9352040119,2197.0,42003070300,42,3,70300,2192.0,4.0,156.0,26.0,31.0,17.0,3.0,8.0,1.0,2.0,128.0,119.0,14.0
PA,Pittsburgh,4261000.0,42003070500.0,4261000-42003070500,8.1,15.7,61.7,8.4,2.2,65.0,60.1,2.3,37.9,13.6,3.6,21.9,20.2,"(40.4560165585, -79.9289618434)",,,,,,2016,"40.4560165585,",-79.9289618434,2997.0,42003070500,42,3,70500,2226.0,5.2,94.0,25.0,29.0,12.0,3.0,3.0,0.0,3.0,92.0,85.0,5.0
PA,Pittsburgh,4261000.0,42003070500.0,4261000-42003070500,6.8,15.1,61.9,8.1,2.1,67.6,68.2,2.3,37.9,11.2,3.6,22.2,22.0,"(40.45601655850, -79.9289618434)",,,,,,2017,40.45601655850,-79.9289618434,2997.0,42003070500,42,3,70500,3131.0,9.8,117.0,26.0,33.0,14.0,1.0,7.0,2.0,2.0,95.0,84.0,5.0
PA,Pittsburgh,4261000.0,42003070500.0,4261000-42003070500,5.3,15.1,61.9,8.6,2.2,65.4,68.2,2.5,51.1,11.8,3.7,22.2,20.7,POINT (-79.9289618434 40.4560165585),,,,,,2018,OINT (-79.9289, 40.4560165585,2997.0,42003070500,42,3,70500,3131.0,9.8,117.0,28.0,32.0,10.0,6.0,6.0,1.0,5.0,108.0,99.0,6.0
PA,Pittsburgh,4261000.0,42003070500.0,4261000-42003070500,5.4,15.1,59.7,8.1,2.2,63.9,72.7,2.3,51.1,11.6,3.7,19.4,20.5,"(40.45601655850, -79.9289618434)",,,,,,2019,40.45601655850,-79.9289618434,2997.0,42003070500,42,3,70500,3131.0,9.8,117.0,27.0,29.0,16.0,1.0,9.0,0.0,3.0,104.0,103.0,6.0
PA,Pittsburgh,4261000.0,42003070600.0,4261000-42003070600,7.5,19.8,70.8,8.3,3.4,67.7,65.1,2.9,40.0,12.8,4.7,26.5,20.7,"(40.4532703527, -79.9254775124)",,,,,,2016,"40.4532703527,",-79.9254775124,2082.0,42003070600,42,3,70600,2150.0,7.8,108.0,20.0,25.0,10.0,1.0,4.0,0.0,1.0,98.0,84.0,17.0
PA,Pittsburgh,4261000.0,42003070600.0,4261000-42003070600,6.6,18.9,70.5,8.2,3.2,70.0,72.3,2.9,40.0,11.2,4.7,26.4,22.7,"(40.45327035270, -79.9254775124)",,,,,,2017,40.45327035270,-79.9254775124,2082.0,42003070600,42,3,70600,2150.0,7.8,108.0,25.0,30.0,9.0,0.0,6.0,2.0,2.0,98.0,91.0,18.0
PA,Pittsburgh,4261000.0,42003070600.0,4261000-42003070600,5.0,18.9,70.5,8.5,3.1,68.1,72.3,2.9,54.5,11.4,4.6,26.4,20.6,POINT (-79.9254775124 40.4532703527),,,,,,2018,OINT (-79.9254, 40.4532703527,2082.0,42003070600,42,3,70600,2150.0,7.8,108.0,28.0,36.0,20.0,1.0,5.0,0.0,5.0,106.0,99.0,17.0
PA,Pittsburgh,4261000.0,42003070600.0,4261000-42003070600,5.3,18.2,68.0,8.1,3.1,66.5,76.5,2.8,54.5,11.5,4.5,23.0,20.4,"(40.45327035270, -79.9254775124)",,,,,,2019,40.45327035270,-79.9254775124,2082.0,42003070600,42,3,70600,2150.0,7.8,108.0,21.0,26.0,15.0,1.0,4.0,0.0,2.0,111.0,110.0,15.0
PA,Pittsburgh,4261000.0,42003070800.0,4261000-42003070800,7.9,21.1,70.6,8.3,3.3,67.6,64.0,2.9,39.2,12.8,5.0,27.4,21.4,"(40.4565159556, -79.9197894611)",,,,,,2016,"40.4565159556,",-79.9197894611,1705.0,42003070800,42,3,70800,2566.0,19.8,141.0,36.0,49.0,23.0,10.0,11.0,2.0,5.0,113.0,101.0,13.0
PA,Pittsburgh,4261000.0,42003070800.0,4261000-42003070800,7.2,19.9,70.5,8.2,3.4,69.9,72.1,3.1,39.2,11.6,5.3,27.4,23.9,"(40.45651595560, -79.9197894611)",,,,,,2017,40.45651595560,-79.9197894611,1705.0,42003070800,42,3,70800,2566.0,19.8,141.0,30.0,38.0,18.0,2.0,4.0,0.0,4.0,111.0,109.0,13.0
PA,Pittsburgh,4261000.0,42003070800.0,4261000-42003070800,5.4,19.9,70.5,8.6,3.3,68.2,72.1,3.1,52.5,11.8,5.1,27.4,21.9,POINT (-79.9197894611 40.4565159556),,,,,,2018,OINT (-79.9197, 40.4565159556,1705.0,42003070800,42,3,70800,2566.0,19.8,141.0,41.0,55.0,33.0,12.0,11.0,4.0,6.0,129.0,117.0,12.0
PA,Pittsburgh,4261000.0,42003070800.0,4261000-42003070800,5.4,18.6,67.8,8.0,3.1,66.7,77.0,2.8,52.5,11.4,4.8,23.3,20.8,"(40.45651595560, -79.9197894611)",,,,,,2019,40.45651595560,-79.9197894611,1705.0,42003070800,42,3,70800,2566.0,19.8,141.0,34.0,46.0,20.0,10.0,10.0,1.0,5.0,135.0,123.0,12.0
PA,Pittsburgh,4261000.0,42003070900.0,4261000-42003070900,11.6,20.0,70.7,8.6,3.8,67.0,59.2,3.5,36.9,14.8,5.7,26.3,20.3,"(40.4520308556, -79.9419482635)",,,,,,2016,"40.4520308556,",-79.9419482635,4934.0,42003070900,42,3,70900,4278.0,16.4,187.0,60.0,97.0,26.0,8.0,21.0,3.0,12.0,211.0,179.0,18.0
PA,Pittsburgh,4261000.0,42003070900.0,4261000-42003070900,9.9,20.2,70.7,8.4,3.8,69.8,65.3,3.6,36.9,13.2,5.7,27.3,22.2,"(40.45203085560, -79.9419482635)",,,,,,2017,40.45203085560,-79.9419482635,4934.0,42003070900,42,3,70900,4278.0,16.4,187.0,60.0,87.0,25.0,7.0,19.0,2.0,11.0,215.0,199.0,21.0
PA,Pittsburgh,4261000.0,42003070900.0,4261000-42003070900,7.8,20.2,70.7,8.8,3.9,67.9,65.3,3.8,48.6,14.1,5.9,27.3,21.1,POINT (-79.9419482635 40.4520308556),,,,,,2018,OINT (-79.9419, 40.4520308556,4934.0,42003070900,42,3,70900,4278.0,16.4,187.0,44.0,70.0,41.0,1.0,14.0,1.0,8.0,230.0,204.0,26.0
PA,Pittsburgh,4261000.0,42003070900.0,4261000-42003070900,8.4,20.7,68.8,8.4,4.1,66.8,70.6,3.9,48.6,15.3,6.2,24.0,21.6,"(40.45203085560, -79.9419482635)",,,,,,2019,40.45203085560,-79.9419482635,4934.0,42003070900,42,3,70900,4278.0,16.4,187.0,51.0,85.0,39.0,3.0,14.0,1.0,15.0,242.0,225.0,25.0
PA,Pittsburgh,4261000.0,42003080200.0,4261000-42003080200,11.8,26.3,77.7,9.5,6.2,69.1,72.2,6.0,36.2,20.5,8.3,32.2,27.8,"(40.4599738368, -79.9513419123)",,,,,,2016,"40.4599738368,",-79.9513419123,1679.0,42003080200,42,3,80200,1725.0,7.8,119.0,25.0,41.0,25.0,12.0,4.0,1.0,7.0,65.0,58.0,8.0
PA,Pittsburgh,4261000.0,42003080200.0,4261000-42003080200,9.8,28.4,77.1,9.1,5.8,71.6,73.8,6.0,36.2,18.0,8.1,34.8,29.5,"(40.45997383680, -79.9513419123)",,,,,,2017,40.45997383680,-79.9513419123,1679.0,42003080200,42,3,80200,1725.0,7.8,119.0,31.0,49.0,32.0,11.0,2.0,0.0,12.0,65.0,50.0,9.0
PA,Pittsburgh,4261000.0,42003080200.0,4261000-42003080200,7.8,28.4,77.1,9.6,5.8,70.2,73.8,6.0,49.6,19.1,7.9,34.8,27.2,POINT (-79.9513419123 40.4599738368),,,,,,2018,OINT (-79.9513, 40.4599738368,1679.0,42003080200,42,3,80200,1725.0,7.8,119.0,42.0,76.0,57.0,14.0,9.0,0.0,11.0,63.0,54.0,9.0
PA,Pittsburgh,4261000.0,42003080200.0,4261000-42003080200,8.6,28.4,75.3,9.2,6.2,68.8,76.4,6.5,49.6,20.8,8.4,31.5,28.2,"(40.45997383680, -79.9513419123)",,,,,,2019,40.45997383680,-79.9513419123,1679.0,42003080200,42,3,80200,1725.0,7.8,119.0,28.0,44.0,26.0,8.0,7.0,1.0,4.0,70.0,62.0,9.0
PA,Pittsburgh,4261000.0,42003080400.0,4261000-42003080400,13.5,21.3,69.4,9.6,3.9,65.2,58.9,4.5,35.7,20.0,6.2,27.6,25.2,"(40.4563357587, -79.9459071103)",,,,,,2016,"40.4563357587,",-79.9459071103,1369.0,42003080400,42,3,80400,1547.0,6.2,74.0,21.0,29.0,9.0,1.0,11.0,0.0,2.0,44.0,40.0,8.0
PA,Pittsburgh,4261000.0,42003080400.0,4261000-42003080400,11.3,21.7,68.9,9.2,3.9,68.2,64.1,4.8,35.7,18.0,6.3,28.9,27.2,"(40.45633575870, -79.9459071103)",,,,,,2017,40.45633575870,-79.9459071103,1369.0,42003080400,42,3,80400,1547.0,6.2,74.0,19.0,24.0,11.0,0.0,7.0,1.0,3.0,52.0,41.0,11.0
PA,Pittsburgh,4261000.0,42003080400.0,4261000-42003080400,8.2,21.7,68.9,9.5,3.8,66.8,64.1,4.5,48.5,18.0,6.0,28.9,24.9,POINT (-79.9459071103 40.4563357587),,,,,,2018,OINT (-79.9459, 40.4563357587,1369.0,42003080400,42,3,80400,1547.0,6.2,74.0,15.0,21.0,14.0,0.0,5.0,1.0,2.0,56.0,51.0,11.0
PA,Pittsburgh,4261000.0,42003080400.0,4261000-42003080400,8.0,20.7,66.8,8.8,3.8,65.7,70.8,4.2,48.5,17.5,5.9,24.4,24.5,"(40.45633575870, -79.9459071103)",,,,,,2019,40.45633575870,-79.9459071103,1369.0,42003080400,42,3,80400,1547.0,6.2,74.0,18.0,25.0,19.0,3.0,6.0,1.0,3.0,56.0,46.0,9.0
PA,Pittsburgh,4261000.0,42003080600.0,4261000-42003080600,9.0,21.3,71.4,8.7,3.7,67.8,68.0,3.6,37.7,16.7,5.7,27.5,24.1,"(40.4601984492, -79.939667382)",,,,,,2016,"40.4601984492,", -79.939667382,1998.0,42003080600,42,3,80600,2073.0,20.4,239.0,43.0,67.0,26.0,7.0,2.0,1.0,10.0,152.0,122.0,14.0
PA,Pittsburgh,4261000.0,42003080600.0,4261000-42003080600,7.8,21.3,70.9,8.6,3.4,70.1,72.8,3.6,37.7,14.5,5.5,28.2,26.0,"(40.46019844920, -79.9396673820)",,,,,,2017,40.46019844920,-79.9396673820,1998.0,42003080600,42,3,80600,2073.0,20.4,239.0,32.0,48.0,21.0,7.0,0.0,0.0,4.0,136.0,118.0,15.0
PA,Pittsburgh,4261000.0,42003080600.0,4261000-42003080600,6.3,21.3,70.9,9.0,3.4,68.3,72.8,3.7,52.4,15.2,5.4,28.2,23.7,POINT (-79.939667382 40.4601984492),,,,,,2018,OINT (-79.9396, 40.4601984492,1998.0,42003080600,42,3,80600,2073.0,20.4,239.0,42.0,57.0,23.0,10.0,3.0,0.0,6.0,143.0,119.0,13.0
PA,Pittsburgh,4261000.0,42003080600.0,4261000-42003080600,6.3,20.3,68.4,8.5,3.3,66.9,76.9,3.4,52.4,14.7,5.3,24.6,23.1,"(40.46019844920, -79.9396673820)",,,,,,2019,40.46019844920,-79.9396673820,1998.0,42003080600,42,3,80600,2073.0,20.4,239.0,46.0,64.0,38.0,8.0,6.0,0.0,7.0,143.0,134.0,14.0
PA,Pittsburgh,4261000.0,42003080700.0,4261000-42003080700,11.8,22.4,71.3,9.5,3.6,67.4,64.6,3.9,32.8,18.1,6.6,26.6,25.8,"(40.4609734334, -79.9343797533)",,,,,,2016,"40.4609734334,",-79.9343797533,1785.0,42003080700,42,3,80700,1878.0,26.6,235.0,32.0,43.0,20.0,10.0,5.0,1.0,5.0,84.0,71.0,13.0
PA,Pittsburgh,4261000.0,42003080700.0,4261000-42003080700,8.8,21.6,70.7,8.8,3.2,70.5,71.0,3.4,32.8,14.2,6.1,27.0,26.7,"(40.46097343340, -79.9343797533)",,,,,,2017,40.46097343340,-79.9343797533,1785.0,42003080700,42,3,80700,1878.0,26.6,235.0,44.0,63.0,34.0,9.0,14.0,0.0,9.0,91.0,82.0,11.0
PA,Pittsburgh,4261000.0,42003080700.0,4261000-42003080700,7.1,21.6,70.7,9.3,3.3,68.6,71.0,3.6,46.9,15.1,6.2,27.0,25.3,POINT (-79.9343797533 40.4609734334),,,,,,2018,OINT (-79.9343, 40.4609734334,1785.0,42003080700,42,3,80700,1878.0,26.6,235.0,39.0,55.0,34.0,4.0,7.0,1.0,7.0,101.0,93.0,11.0
PA,Pittsburgh,4261000.0,42003080700.0,4261000-42003080700,7.8,22.0,68.8,9.0,3.4,67.1,74.7,3.7,46.9,16.3,6.4,24.2,25.6,"(40.46097343340, -79.9343797533)",,,,,,2019,40.46097343340,-79.9343797533,1785.0,42003080700,42,3,80700,1878.0,26.6,235.0,36.0,57.0,44.0,2.0,10.0,1.0,8.0,96.0,85.0,11.0
PA,Pittsburgh,4261000.0,42003080900.0,4261000-42003080900,11.7,25.6,75.3,9.8,5.0,68.7,67.3,5.1,36.9,19.7,7.5,30.5,27.0,"(40.4629897943, -79.9442502033)",,,,,,2016,"40.4629897943,",-79.9442502033,1767.0,42003080900,42,3,80900,1911.0,14.600000000000001,152.0,26.0,45.0,21.0,13.0,7.0,0.0,10.0,70.0,51.0,14.0
PA,Pittsburgh,4261000.0,42003080900.0,4261000-42003080900,9.1,25.0,74.3,9.2,4.5,71.5,72.5,4.7,36.9,15.8,7.0,31.0,27.9,"(40.46298979430, -79.9442502033)",,,,,,2017,40.46298979430,-79.9442502033,1767.0,42003080900,42,3,80900,1911.0,14.600000000000001,152.0,27.0,45.0,22.0,15.0,5.0,1.0,12.0,72.0,62.0,16.0
PA,Pittsburgh,4261000.0,42003080900.0,4261000-42003080900,6.5,25.0,74.3,9.4,4.3,70.2,72.5,4.3,52.1,14.9,6.4,31.0,24.9,POINT (-79.9442502033 40.4629897943),,,,,,2018,OINT (-79.9442, 40.4629897943,1767.0,42003080900,42,3,80900,1911.0,14.600000000000001,152.0,35.0,60.0,39.0,15.0,16.0,3.0,16.0,72.0,63.0,14.0
PA,Pittsburgh,4261000.0,42003080900.0,4261000-42003080900,6.7,23.3,72.0,8.9,4.2,68.8,77.5,4.1,52.1,14.9,6.3,26.7,24.4,"(40.46298979430, -79.9442502033)",,,,,,2019,40.46298979430,-79.9442502033,1767.0,42003080900,42,3,80900,1911.0,14.600000000000001,152.0,36.0,67.0,42.0,19.0,13.0,0.0,13.0,81.0,69.0,15.0
PA,Pittsburgh,4261000.0,42003090100.0,4261000-42003090100,12.6,29.0,78.5,10.1,6.5,69.8,72.7,6.6,35.4,22.3,9.1,33.6,29.6,"(40.4753069998, -79.9619628573)",,,,,,2016,"40.4753069998,",-79.9619628573,1843.0,42003090100,42,3,90100,1943.0,3.5999999999999996,89.0,27.0,47.0,18.0,15.0,3.0,0.0,5.0,41.0,33.0,7.0
PA,Pittsburgh,4261000.0,42003090100.0,4261000-42003090100,9.3,28.9,77.3,9.3,5.7,72.7,76.1,5.9,35.4,17.6,8.3,34.8,29.9,"(40.47530699980, -79.9619628573)",,,,,,2017,40.47530699980,-79.9619628573,1843.0,42003090100,42,3,90100,1943.0,3.5999999999999996,89.0,29.0,51.0,29.0,17.0,5.0,0.0,6.0,48.0,40.0,7.0
PA,Pittsburgh,4261000.0,42003090100.0,4261000-42003090100,7.0,28.9,77.3,9.7,5.4,71.6,76.1,5.5,51.8,17.2,7.6,34.8,26.8,POINT (-79.9619628573 40.4753069998),,,,,,2018,OINT (-79.9619, 40.4753069998,1843.0,42003090100,42,3,90100,1943.0,3.5999999999999996,89.0,26.0,43.0,22.0,9.0,1.0,1.0,2.0,58.0,53.0,8.0
PA,Pittsburgh,4261000.0,42003090100.0,4261000-42003090100,7.4,26.8,74.8,9.3,5.3,70.2,79.8,5.4,51.8,17.6,7.5,30.4,26.1,"(40.47530699980, -79.9619628573)",,,,,,2019,40.47530699980,-79.9619628573,1843.0,42003090100,42,3,90100,1943.0,3.5999999999999996,89.0,33.0,48.0,27.0,12.0,14.0,2.0,7.0,65.0,58.0,9.0
PA,Pittsburgh,4261000.0,42003090200.0,4261000-42003090200,11.9,31.7,82.3,9.6,7.9,72.5,76.7,7.1,36.2,19.6,10.1,35.4,27.7,"(40.4689094198, -79.9571963561)",,,,,,2016,"40.4689094198,",-79.9571963561,2635.0,42003090200,42,3,90200,2746.0,26.4,221.0,51.0,77.0,40.0,20.0,8.0,1.0,10.0,131.0,118.0,17.0
PA,Pittsburgh,4261000.0,42003090200.0,4261000-42003090200,9.9,33.3,81.3,9.3,7.4,74.7,78.0,7.0,36.2,17.1,9.8,38.2,29.2,"(40.46890941980, -79.9571963561)",,,,,,2017,40.46890941980,-79.9571963561,2635.0,42003090200,42,3,90200,2746.0,26.4,221.0,58.0,93.0,43.0,17.0,8.0,2.0,16.0,131.0,118.0,17.0
PA,Pittsburgh,4261000.0,42003090200.0,4261000-42003090200,7.7,33.3,81.3,9.8,7.3,73.6,78.0,6.9,49.9,17.2,9.5,38.2,26.8,POINT (-79.9571963561 40.4689094198),,,,,,2018,OINT (-79.9571, 40.4689094198,2635.0,42003090200,42,3,90200,2746.0,26.4,221.0,42.0,56.0,26.0,7.0,13.0,1.0,8.0,146.0,135.0,19.0
PA,Pittsburgh,4261000.0,42003090200.0,4261000-42003090200,8.1,32.1,79.7,9.2,7.3,72.5,80.8,6.9,49.9,17.9,9.5,34.2,26.6,"(40.46890941980, -79.9571963561)",,,,,,2019,40.46890941980,-79.9571963561,2635.0,42003090200,42,3,90200,2746.0,26.4,221.0,64.0,101.0,56.0,11.0,8.0,0.0,12.0,146.0,150.0,17.0
PA,Pittsburgh,4261000.0,42003090300.0,4261000-42003090300,15.6,30.3,78.7,10.7,6.8,68.4,68.6,7.7,33.3,25.0,10.0,34.9,31.1,"(40.4643645292, -79.9529368134)",,,,,,2016,"40.4643645292,",-79.9529368134,1629.0,42003090300,42,3,90300,1631.0,12.399999999999999,113.0,44.0,83.0,40.0,24.0,7.0,1.0,10.0,83.0,59.0,15.0
PA,Pittsburgh,4261000.0,42003090300.0,4261000-42003090300,12.5,30.5,77.4,9.9,6.4,71.4,71.6,7.3,33.3,21.3,9.6,36.6,31.9,"(40.46436452920, -79.9529368134)",,,,,,2017,40.46436452920,-79.9529368134,1629.0,42003090300,42,3,90300,1631.0,12.399999999999999,113.0,36.0,74.0,42.0,20.0,12.0,0.0,9.0,71.0,55.0,16.0
PA,Pittsburgh,4261000.0,42003090300.0,4261000-42003090300,9.3,30.5,77.4,10.5,6.3,70.2,71.6,7.1,46.6,21.2,9.3,36.6,29.5,POINT (-79.9529368134 40.4643645292),,,,,,2018,OINT (-79.9529, 40.4643645292,1629.0,42003090300,42,3,90300,1631.0,12.399999999999999,113.0,39.0,78.0,51.0,21.0,4.0,1.0,8.0,77.0,60.0,18.0
PA,Pittsburgh,4261000.0,42003090300.0,4261000-42003090300,9.1,29.0,75.6,9.6,6.2,69.2,76.3,6.7,46.6,21.3,9.1,31.9,28.9,"(40.46436452920, -79.9529368134)",,,,,,2019,40.46436452920,-79.9529368134,1629.0,42003090300,42,3,90300,1631.0,12.399999999999999,113.0,34.0,61.0,37.0,31.0,5.0,0.0,5.0,82.0,73.0,17.0
PA,Pittsburgh,4261000.0,42003100500.0,4261000-42003100500,15.3,43.7,85.4,11.9,8.6,78.1,79.0,8.4,28.3,22.8,17.4,37.1,39.7,"(40.4771301309, -79.9369806524)",,,,,,2016,"40.4771301309,",-79.9369806524,2079.0,42003100500,42,3,100500,1845.0,18.6,275.0,120.0,209.0,109.0,53.0,11.0,0.0,25.0,156.0,114.0,36.0
PA,Pittsburgh,4261000.0,42003100500.0,4261000-42003100500,11.4,44.1,84.6,11.0,7.6,80.6,80.6,7.3,28.3,18.5,15.9,39.6,39.3,"(40.47713013090, -79.9369806524)",,,,,,2017,40.47713013090,-79.9369806524,2079.0,42003100500,42,3,100500,1845.0,18.6,275.0,121.0,210.0,116.0,57.0,21.0,1.0,45.0,158.0,122.0,38.0
PA,Pittsburgh,4261000.0,42003100500.0,4261000-42003100500,9.0,44.1,84.6,11.7,7.2,79.9,80.6,7.3,42.4,19.1,14.9,39.6,36.5,POINT (-79.9369806524 40.4771301309),,,,,,2018,OINT (-79.9369, 40.4771301309,2079.0,42003100500,42,3,100500,1845.0,18.6,275.0,115.0,216.0,132.0,60.0,13.0,4.0,33.0,176.0,142.0,36.0
PA,Pittsburgh,4261000.0,42003100500.0,4261000-42003100500,8.8,41.6,83.0,10.9,7.0,79.2,85.3,6.9,42.4,18.8,14.3,34.7,35.2,"(40.47713013090, -79.9369806524)",,,,,,2019,40.47713013090,-79.9369806524,2079.0,42003100500,42,3,100500,1845.0,18.6,275.0,117.0,204.0,138.0,46.0,10.0,1.0,20.0,166.0,140.0,34.0
PA,Pittsburgh,4261000.0,42003101100.0,4261000-42003101100,14.9,27.3,75.5,10.6,5.8,69.3,71.1,6.7,34.0,24.6,9.2,31.3,32.3,"(40.4838814154, -79.9497580289)",,,,,,2016,"40.4838814154,",-79.9497580289,2669.0,42003101100,42,3,101100,2573.0,16.6,380.0,82.0,148.0,59.0,40.0,15.0,2.0,21.0,102.0,80.0,20.0
PA,Pittsburgh,4261000.0,42003101100.0,4261000-42003101100,11.5,28.9,74.7,9.9,5.2,72.2,72.5,6.1,34.0,20.2,8.5,33.7,32.6,"(40.48388141540, -79.9497580289)",,,,,,2017,40.48388141540,-79.9497580289,2669.0,42003101100,42,3,101100,2573.0,16.6,380.0,77.0,152.0,76.0,29.0,23.0,2.0,27.0,109.0,96.0,21.0
PA,Pittsburgh,4261000.0,42003101100.0,4261000-42003101100,8.2,28.9,74.7,10.2,4.9,71.3,72.5,5.5,49.5,19.3,7.6,33.7,29.1,POINT (-79.9497580289 40.4838814154),,,,,,2018,OINT (-79.9497, 40.4838814154,2669.0,42003101100,42,3,101100,2573.0,16.6,380.0,83.0,146.0,94.0,34.0,18.0,2.0,26.0,118.0,100.0,20.0
PA,Pittsburgh,4261000.0,42003101100.0,4261000-42003101100,8.0,26.8,72.5,9.5,4.8,70.1,78.4,5.2,49.5,18.6,7.6,28.9,28.6,"(40.48388141540, -79.9497580289)",,,,,,2019,40.48388141540,-79.9497580289,2669.0,42003101100,42,3,101100,2573.0,16.6,380.0,97.0,169.0,105.0,24.0,25.0,2.0,31.0,123.0,117.0,22.0
PA,Pittsburgh,4261000.0,42003101400.0,4261000-42003101400,11.3,29.2,79.3,10.0,6.3,72.0,76.1,6.3,36.1,21.1,9.2,33.6,29.2,"(40.485175112, -79.9268498698)",,,,,,2016,"40.485175112, ",-79.9268498698,3346.0,42003101400,42,3,101400,3083.0,26.8,557.0,122.0,187.0,83.0,36.0,20.0,2.0,28.0,322.0,276.0,55.0
PA,Pittsburgh,4261000.0,42003101400.0,4261000-42003101400,9.1,30.2,78.3,9.5,5.7,74.3,78.1,6.0,36.1,17.6,8.7,35.5,30.6,"(40.48517511200, -79.9268498698)",,,,,,2017,40.48517511200,-79.9268498698,3346.0,42003101400,42,3,101400,3083.0,26.8,557.0,120.0,187.0,80.0,37.0,22.0,0.0,22.0,320.0,275.0,50.0
PA,Pittsburgh,4261000.0,42003101400.0,4261000-42003101400,7.4,30.2,78.3,10.2,5.8,72.9,78.1,6.1,50.6,18.4,8.5,35.5,28.5,POINT (-79.9268498698 40.485175112),,,,,,2018,OINT (-79.9268,8 40.485175112,3346.0,42003101400,42,3,101400,3083.0,26.8,557.0,128.0,180.0,106.0,22.0,26.0,3.0,25.0,333.0,292.0,49.0
PA,Pittsburgh,4261000.0,42003101400.0,4261000-42003101400,7.2,28.6,76.2,9.4,5.4,71.9,81.6,5.6,50.6,17.6,8.1,31.3,27.3,"(40.48517511200, -79.9268498698)",,,,,,2019,40.48517511200,-79.9268498698,3346.0,42003101400,42,3,101400,3083.0,26.8,557.0,122.0,164.0,94.0,32.0,19.0,3.0,17.0,350.0,312.0,46.0
PA,Pittsburgh,4261000.0,42003101600.0,4261000-42003101600,29.7,44.9,82.4,15.4,8.6,75.6,69.7,11.7,23.5,35.3,20.7,35.1,50.5,"(40.4703738431, -79.9393306415)",,,,,,2016,"40.4703738431,",-79.9393306415,857.0,42003101600,42,3,101600,1043.0,19.8,368.0,141.0,259.0,144.0,76.0,32.0,1.0,45.0,170.0,124.0,39.0
PA,Pittsburgh,4261000.0,42003101600.0,4261000-42003101600,21.5,47.0,81.5,13.8,8.3,79.1,69.2,10.4,23.5,30.1,19.7,39.3,49.4,"(40.47037384310, -79.9393306415)",,,,,,2017,40.47037384310,-79.9393306415,857.0,42003101600,42,3,101600,1043.0,19.8,368.0,136.0,260.0,169.0,85.0,43.0,2.0,42.0,159.0,125.0,38.0
PA,Pittsburgh,4261000.0,42003101600.0,4261000-42003101600,16.0,47.0,81.5,14.5,7.8,78.9,69.2,10.1,32.4,29.9,19.0,39.3,47.6,POINT (-79.9393306415 40.4703738431),,,,,,2018,OINT (-79.9393, 40.4703738431,857.0,42003101600,42,3,101600,1043.0,19.8,368.0,151.0,283.0,189.0,70.0,45.0,3.0,60.0,173.0,126.0,37.0
PA,Pittsburgh,4261000.0,42003101600.0,4261000-42003101600,16.0,46.3,80.5,13.4,8.3,78.4,77.5,10.3,32.4,31.9,18.9,34.1,47.2,"(40.47037384310, -79.9393306415)",,,,,,2019,40.47037384310,-79.9393306415,857.0,42003101600,42,3,101600,1043.0,19.8,368.0,153.0,289.0,239.0,61.0,48.0,2.0,65.0,175.0,132.0,36.0
PA,Pittsburgh,4261000.0,42003101700.0,4261000-42003101700,20.5,41.4,82.6,12.6,7.9,75.7,73.5,8.8,26.4,27.8,17.3,35.2,42.8,"(40.4668790226, -79.9410678756)",,,,,,2016,"40.4668790226,",-79.9410678756,1465.0,42003101700,42,3,101700,1327.0,16.8,249.0,122.0,238.0,123.0,74.0,36.0,3.0,46.0,151.0,116.0,40.0
PA,Pittsburgh,4261000.0,42003101700.0,4261000-42003101700,16.8,43.9,82.0,11.8,7.9,78.4,73.6,8.7,26.4,25.0,17.3,39.2,43.7,"(40.46687902260, -79.9410678756)",,,,,,2017,40.46687902260,-79.9410678756,1465.0,42003101700,42,3,101700,1327.0,16.8,249.0,135.0,269.0,142.0,94.0,40.0,1.0,64.0,156.0,115.0,41.0
