,Geo_FIPS,YearOfContactDate,ACCESS2_CrudePrev,"Particulate Matter, Condensable",DIABETES_CrudePrev,Age0to17PopEst2015_19ACS_x,OBESITY_CrudePrev,COPD_CrudePrev,White Population,CSMOKING_CrudePrev,Median Age,Median Income,Carbon Monoxide,Pre1950,BPHIGH_CrudePrev,Black or African American Population,CHOLSCREEN_CrudePrev
165,426400,2019.0,6.9,0.2343589171773287,9.2,527.0,30.2,6.6,3922.0,16.5,45.1,73471.0,1.6275970959991817,0.431487,31.5,16.0,87.3
166,426700,2019.0,8.3,0.249656429231099,9.4,297.0,30.7,7.1,2250.0,18.7,48.8,62583.0,2.603876044277836,0.200669,30.6,0.0,86.6
167,426800,2019.0,6.6,0.0,9.2,1028.0,30.1,6.3,5183.0,15.7,48.5,84201.0,0.0,0.058271,31.3,148.0,88.9
168,427000,2019.0,10.7,1.3125013858163157,10.5,562.0,35.2,8.6,3220.0,24.7,43.0,41060.0,17.37467848651353,0.741272,31.4,329.0,82.4
169,427100,2019.0,7.3,0.2519097723893699,8.8,997.0,30.4,6.3,5151.0,17.3,47.9,86974.0,2.600323718561956,0.158375,30.1,2.0,87.7
170,427200,2019.0,7.9,0.6532500218124315,9.5,846.0,30.9,7.1,4653.0,18.3,46.4,60617.0,5.782959000088571,0.370686,31.4,109.0,86.7
171,428100,2019.0,8.6,1.497166200761172,9.9,156.0,31.7,7.6,1112.0,19.8,48.8,64095.0,21.982177363428207,0.672355,33.1,22.0,85.5
172,428200,2019.0,7.8,0.8465186449438069,9.8,347.0,31.1,7.1,2025.0,18.2,45.6,69286.0,13.21962541497174,0.110302,31.8,28.0,87.7
173,429100,2019.0,7.1,0.4710822260462038,8.3,486.0,29.9,5.8,2417.0,16.1,41.3,64595.0,5.609542450679638,0.362703,28.4,51.0,86.2
174,429201,2019.0,6.6,0.0173909925669738,8.7,792.0,28.5,5.7,3869.0,14.3,44.4,94837.0,5.173820288674721,0.143157,29.6,77.0,88.4
175,429202,2019.0,5.5,0.0,8.2,946.0,28.4,5.3,4148.0,13.4,43.8,87950.0,0.0,0.157121,29.1,48.0,89.2
176,429300,2019.0,7.2,0.0,10.4,959.0,29.7,7.3,5354.0,15.5,48.1,78831.0,0.0,0.107704,33.9,314.0,89.2
177,429400,2019.0,6.8,0.0135537705484496,8.6,850.0,29.9,6.1,3862.0,16.0,43.9,78514.0,4.032246738163777,0.412329,29.8,81.0,87.5
178,429500,2019.0,7.6,0.0148555834530794,10.2,424.0,29.4,7.0,3355.0,15.1,48.6,63785.0,4.419536077291126,0.111632,32.8,160.0,87.8
179,429600,2019.0,7.0,3.476173262257762,8.1,610.0,29.4,5.5,3141.0,15.6,38.9,71406.0,28.455866829014496,0.302624,28.1,162.0,86.1
180,429700,2019.0,7.5,0.3798995625907904,9.5,285.0,30.6,6.8,2026.0,17.0,47.7,64095.0,5.739258327258557,0.193315,31.6,46.0,87.7
181,430100,2019.0,8.3,0.2350753339269723,7.5,406.0,31.2,5.8,1935.0,19.2,33.8,63087.0,4.116199699719105,0.637205,25.2,86.0,83.9
182,430200,2019.0,8.5,0.0110924926745846,9.1,902.0,31.7,7.0,4376.0,19.9,41.1,60171.0,0.3327747802375396,0.596467,29.2,30.0,86.0
183,431100,2019.0,8.1,3.665518143856501,7.9,428.0,32.0,5.5,2603.0,18.2,35.5,51162.0,33.4024389624711,0.63206,26.5,322.0,83.9
184,431400,2019.0,8.2,3.813255918883036,8.1,218.0,31.9,6.1,1439.0,18.9,41.6,54814.0,31.278650680463823,0.687081,27.8,363.0,84.4
185,431500,2019.0,9.3,3.939597963363119,9.2,255.0,32.9,6.8,2871.0,20.3,34.3,41250.0,33.18681335656065,0.525468,29.8,231.0,83.1
186,432300,2019.0,9.4,4.549884981986177,11.5,228.0,32.4,8.5,1763.0,19.3,41.5,41180.0,36.90830182341504,0.485692,34.8,279.0,86.6
187,432400,2019.0,7.6,4.5224342963399415,8.6,334.0,30.8,6.0,2077.0,17.0,40.5,50658.0,37.13168941920425,0.540731,29.8,177.0,85.6
188,434000,2019.0,5.8,5.8650208073194605,7.4,466.0,29.3,4.8,1795.0,14.0,38.2,92143.0,46.528179880786745,0.7775,25.9,32.0,88.3
189,435000,2019.0,7.9,8.807672204366353,8.3,517.0,31.0,6.0,2209.0,18.3,37.5,55926.0,66.56014908977242,0.532468,26.9,121.0,85.5
190,437000,2019.0,6.1,3.730783976159912,6.8,1630.0,28.9,4.6,6026.0,14.6,40.0,117917.0,27.931435696214084,0.080622,24.5,215.0,87.3
191,439000,2019.0,5.8,1.1116659236615438,9.0,352.0,30.1,5.8,1372.0,14.5,47.1,105313.0,21.44731716204421,0.322917,30.3,24.0,90.1
192,445500,2019.0,5.6,1.2809362646047662,8.5,819.0,28.4,5.1,3275.0,12.3,44.1,63475.0,29.03718423057425,0.648577,29.3,335.0,89.3
193,446000,2019.0,4.1,1.9264400837252365,8.4,449.0,28.2,4.8,1552.0,10.3,45.7,178929.0,40.65559700492376,0.667178,29.8,6.0,92.3
194,447000,2019.0,6.3,2.7591780403605006,8.6,419.0,29.9,5.6,1492.0,15.0,41.3,86964.0,49.21069865734389,0.401869,29.2,45.0,88.5
195,448000,2019.0,10.0,1.3433757730086109,12.5,252.0,35.1,9.4,980.0,21.5,43.6,55333.0,27.680751396522965,0.720126,36.5,56.0,85.5
196,449000,2019.0,7.7,2.418317041128077,9.1,593.0,30.7,6.6,2434.0,17.8,43.4,74350.0,45.190729076366985,0.25876,30.6,36.0,87.2
197,450700,2019.0,8.8,4.023652071009964,10.6,530.0,34.2,7.7,2219.0,20.5,39.1,42105.0,40.66886313733097,0.666667,31.1,572.0,86.0
198,450800,2019.0,11.3,3.486944567160875,13.3,531.0,35.8,9.5,1919.0,22.6,41.0,47787.0,38.66047093612496,0.578985,36.5,467.0,85.6
199,451101,2019.0,6.0,1.5406292448907954,8.4,730.0,29.9,5.5,3432.0,14.5,47.4,83359.0,32.838581724643014,0.04875,28.8,52.0,88.4
200,451102,2019.0,7.7,1.1124291874623298,6.5,730.0,27.2,4.6,4776.0,15.4,31.9,71055.0,29.04221713127658,0.170124,22.7,236.0,81.9
201,451104,2019.0,5.6,1.1278955421274182,6.4,995.0,29.3,4.3,3612.0,14.5,38.6,120875.0,20.176069652440077,0.126848,23.7,92.0,87.8
202,451105,2019.0,8.3,7.306321299309169,7.5,1019.0,28.7,5.2,3740.0,16.3,33.1,67292.0,105.66903288443666,0.118,26.8,347.0,83.2
203,451300,2019.0,6.3,0.0810015364311404,8.7,1785.0,29.4,5.6,6718.0,14.3,44.4,111932.0,5.189061627960188,0.130598,29.5,299.0,88.9
204,452000,2019.0,7.8,0.72,8.7,1220.0,31.6,6.5,5556.0,18.8,41.0,80640.0,9.61,0.209011,28.6,8.0,86.7
205,453003,2019.0,7.7,0.0,9.7,354.0,32.1,7.0,1869.0,18.6,43.8,70057.0,0.0,0.148936,30.8,43.0,87.2
206,453004,2019.0,7.8,0.0,7.4,1092.0,31.8,5.3,5719.0,19.0,35.9,74779.0,2.5637920766315454,0.023883,23.6,337.0,84.7
207,455000,2019.0,7.4,3.412167194477133,9.8,267.0,31.5,7.1,1472.0,18.4,47.6,70662.0,149.21125274676834,0.45098,32.1,19.0,87.5
208,456001,2019.0,6.1,3.9899550701682585,7.3,1141.0,30.0,4.9,3760.0,15.4,37.4,104421.0,176.02652666821896,0.342222,26.8,0.0,87.2
209,456003,2019.0,6.8,0.2735595451108948,7.9,2008.0,29.5,5.4,5772.0,15.7,40.7,92593.0,4.0486812676412445,0.173016,27.2,75.0,88.2
210,456004,2019.0,7.1,0.1579497873351923,9.0,892.0,27.2,6.1,4267.0,14.1,47.2,69511.0,2.337656852560847,0.031883,31.8,77.0,88.6
211,457100,2019.0,8.8,3.57038838099221,11.2,286.0,32.1,8.4,1335.0,19.3,38.6,48333.0,154.94651268539283,0.398533,35.4,53.0,86.9
212,457200,2019.0,8.6,3.0857146558662616,10.8,636.0,31.7,7.8,3256.0,18.4,41.3,47875.0,134.3123040004969,0.403125,33.6,146.0,87.1
213,458000,2019.0,6.1,5.340335067058771,8.8,1551.0,28.7,5.7,7541.0,14.1,49.6,89148.0,235.6149589924698,0.241017,31.1,181.0,89.0
214,459101,2019.0,8.4,6.083750814172149,10.8,465.0,33.8,7.9,1575.0,20.0,46.5,69974.0,48.785189795761504,0.152012,33.2,116.0,87.4
215,459102,2019.0,7.2,3.694087448183192,8.5,1000.0,30.2,5.9,5656.0,16.8,45.1,102383.0,30.6556313639431,0.099092,28.1,192.0,87.4
216,459201,2019.0,6.9,3.260146865365527,7.8,915.0,28.0,5.2,5466.0,14.7,40.7,82628.0,146.33039198882878,0.057152,27.0,256.0,86.2
217,459202,2019.0,6.9,3.576379713760711,6.4,87.0,29.8,4.8,619.0,16.5,36.6,64427.0,160.73851111650367,0.030364,23.0,59.0,84.9
218,460001,2019.0,7.1,6.620754383664641,9.6,880.0,29.3,6.8,4498.0,15.6,44.7,86969.0,50.21578010870005,0.204938,33.2,2.0,88.9
219,460002,2019.0,7.3,4.035053753275409,9.7,652.0,30.8,7.0,3270.0,17.6,43.9,77690.0,33.603908437491754,0.125421,31.4,80.0,87.9
220,461000,2019.0,10.7,8.349865366410063,11.3,117.0,34.1,8.6,856.0,21.4,49.2,44875.0,63.124094688459806,0.559016,33.6,63.0,85.4
221,462100,2019.0,11.7,4.457636602571073,13.6,771.0,36.8,10.7,2003.0,24.6,38.2,53075.0,37.807560336888045,0.514434,39.0,661.0,84.9
222,462600,2019.0,10.6,4.05986033594374,11.6,776.0,36.5,8.9,2283.0,24.0,37.3,38013.0,34.493943230829515,0.667188,33.3,778.0,84.2
223,463900,2019.0,12.6,3.719493913344236,12.6,456.0,37.8,10.0,1840.0,26.7,37.7,36750.0,33.893493400575345,0.636364,34.8,681.0,83.7
224,464300,2019.0,8.5,0.4707736870629916,9.8,630.0,32.8,7.3,2684.0,20.3,37.8,55870.0,9.051893022720856,0.625452,30.9,495.0,85.9
225,464400,2019.0,14.3,1.068650493286547,15.0,838.0,41.7,11.2,1444.0,28.6,32.3,19929.0,15.409990558125797,0.546214,39.5,1280.0,82.7
226,465600,2019.0,9.2,0.4189573856636143,10.0,389.0,32.7,7.7,2347.0,20.5,35.0,38654.0,8.270005958841987,0.561256,31.0,264.0,85.4
227,465800,2019.0,7.8,0.3426488204410878,8.2,609.0,31.1,6.1,2961.0,18.7,38.9,65478.0,5.006470943423312,0.692628,27.4,118.0,86.0
228,468700,2019.0,8.3,3.643056527862929,10.0,242.0,32.7,7.4,1388.0,19.4,52.5,56786.0,164.8943776667919,0.641204,31.9,110.0,86.3
229,468800,2019.0,10.1,4.227785462823789,9.9,475.0,34.6,7.8,2359.0,22.7,34.9,53485.0,191.36075640582777,0.590101,31.0,288.0,82.4
230,468900,2019.0,9.1,3.285947884903884,11.1,589.0,33.6,8.0,2907.0,20.0,36.7,50170.0,148.73069560756588,0.478125,33.8,432.0,85.2
231,469000,2019.0,6.5,0.0147095507071833,9.7,867.0,30.3,6.4,4339.0,15.3,42.8,86684.0,4.254442819834499,0.251678,32.0,96.0,88.7
232,470300,2019.0,7.4,3.2503445171748724,10.8,558.0,29.1,7.4,3521.0,14.8,55.1,61200.0,147.11919298068756,0.09711,35.2,130.0,89.7
233,470400,2019.0,6.8,3.202098667102661,8.9,450.0,28.8,6.2,2703.0,15.0,48.4,73068.0,140.3440603494838,0.225569,31.4,9.0,88.6
234,470501,2019.0,7.8,0.0,6.4,677.0,23.3,3.7,2040.0,13.1,33.7,79146.0,0.1264255527184769,0.080886,22.0,17.0,85.0
235,470502,2019.0,6.4,2.956362346909024,10.3,455.0,28.2,6.7,2707.0,13.1,53.6,80870.0,133.92271661437408,0.138973,35.1,134.0,90.5
236,470600,2019.0,9.0,3.74012015857767,10.1,563.0,32.6,7.6,2821.0,20.7,39.6,53245.0,169.28773441499902,0.623788,32.5,45.0,85.2
237,471000,2019.0,9.3,4.056751079871293,10.6,202.0,34.2,8.1,1180.0,22.1,41.3,50795.0,183.6192876910616,0.618401,32.2,16.0,85.6
238,472100,2019.0,7.5,0.0069294161001677,7.2,335.0,29.8,5.2,2062.0,17.0,37.8,52667.0,2.2279473173661275,0.679811,24.6,58.0,84.6
239,472200,2019.0,6.7,0.0,6.6,312.0,28.4,4.6,2234.0,15.1,35.5,80072.0,0.1729884145791111,0.767504,23.9,24.0,85.5
240,472300,2019.0,7.8,0.0,6.8,286.0,30.3,5.1,1698.0,17.7,33.6,61364.0,0.2035281927190491,0.797271,23.4,168.0,82.6
241,472400,2019.0,6.3,0.0,7.2,331.0,28.7,5.0,1708.0,15.0,40.9,80833.0,0.1661433571215403,0.814286,26.0,22.0,86.9
242,473100,2019.0,5.7,0.0,7.4,1305.0,28.1,4.8,4777.0,12.9,39.0,89375.0,0.1422695318178557,0.641324,26.6,33.0,88.5
243,473200,2019.0,5.9,0.0,8.0,561.0,27.1,5.1,2590.0,12.4,46.9,70313.0,0.1292702575758695,0.584597,28.1,69.0,88.6
244,473300,2019.0,5.5,0.0,8.0,1314.0,27.5,5.2,5077.0,12.2,45.2,107379.0,0.1565419189415555,0.511658,29.0,33.0,89.8
245,473401,2019.0,5.7,0.0,8.0,951.0,28.9,5.0,3351.0,13.3,39.8,93875.0,0.1190919376328973,0.641698,27.3,30.0,88.7
246,473402,2019.0,4.7,0.0,7.8,777.0,26.8,4.6,3168.0,10.6,45.9,116389.0,0.0997712626185727,0.3402,28.7,17.0,90.7
247,473500,2019.0,4.5,0.0,7.3,958.0,27.2,4.2,3618.0,10.6,44.7,138158.0,0.0999602203319644,0.648467,27.1,24.0,90.4
248,473601,2019.0,4.8,0.0,8.3,905.0,26.1,4.9,3380.0,10.0,46.3,123194.0,0.1127575492404696,0.472288,30.7,102.0,91.2
249,473602,2019.0,4.8,0.0,9.1,928.0,26.5,5.2,3943.0,10.1,48.8,85059.0,0.0,0.123262,32.5,76.0,91.5
250,474101,2019.0,5.5,0.0,8.0,1046.0,28.1,5.0,3139.0,13.1,42.2,125781.0,0.0,0.193428,27.7,49.0,89.7
251,474102,2019.0,5.3,0.0,8.9,1016.0,28.0,5.4,3434.0,12.0,42.2,123125.0,0.0,0.183892,30.3,9.0,91.0
252,474201,2019.0,4.7,0.1512816006902302,7.7,671.0,27.1,4.4,2346.0,11.0,45.4,129423.0,2.238967690215408,0.023732,27.8,13.0,90.8
253,474202,2019.0,4.9,0.0,8.8,1282.0,26.7,5.1,4566.0,10.6,45.1,129643.0,0.0,0.016037,30.9,9.0,91.5
254,474203,2019.0,5.0,0.0,7.9,1264.0,27.6,4.6,4202.0,12.2,42.2,135381.0,0.0,0.087195,27.8,36.0,90.0
255,475101,2019.0,7.7,0.0,11.0,684.0,29.4,7.8,4084.0,15.6,48.3,62457.0,0.0,0.152535,34.8,188.0,89.4
256,475102,2019.0,6.5,0.0,9.1,319.0,29.4,6.3,1560.0,15.2,48.3,83080.0,0.0,0.221893,31.0,4.0,89.0
257,475200,2019.0,6.3,0.0,9.5,1065.0,30.2,6.3,4754.0,14.9,43.3,87620.0,0.0,0.277551,32.3,64.0,88.9
258,475301,2019.0,7.7,0.0,10.0,862.0,30.1,7.3,4236.0,17.0,48.9,58288.0,0.0,0.205545,33.3,195.0,88.1
259,475303,2019.0,6.0,0.0,9.0,850.0,29.5,6.0,3919.0,14.4,48.2,93056.0,0.0,0.088512,30.6,10.0,89.1
260,475304,2019.0,6.1,0.0,7.8,1097.0,29.4,5.3,4712.0,14.7,40.7,100151.0,0.0,0.047865,27.2,156.0,88.0
261,475401,2019.0,6.4,0.0,9.5,750.0,29.6,6.4,3715.0,14.7,46.8,82147.0,0.0,0.186853,32.7,68.0,89.3
262,475402,2019.0,5.6,0.0,8.2,558.0,29.5,5.4,2779.0,14.1,47.0,89779.0,0.0,0.101792,28.7,12.0,89.1
263,476100,2019.0,8.5,0.0,8.7,964.0,30.4,6.4,4271.0,18.5,39.2,54884.0,0.1248419460838125,0.26186,29.0,250.0,85.2
264,476200,2019.0,7.9,0.0,9.6,433.0,31.5,7.1,3007.0,18.7,46.2,73403.0,0.1200275127767306,0.282306,32.1,28.0,86.4
265,477100,2019.0,6.7,0.0,10.2,618.0,30.1,7.1,3100.0,15.4,49.5,82904.0,0.1066159500373045,0.214669,34.2,11.0,89.0
266,477200,2019.0,7.1,0.0102490695126186,10.6,648.0,28.6,7.4,3990.0,14.5,54.4,63962.0,1.1170535084920492,0.257204,36.0,21.0,90.1
267,477300,2019.0,10.3,7.27383815192676,11.3,1488.0,33.2,8.3,4299.0,21.3,39.4,58233.0,436.8523433172636,0.2026,33.2,365.0,84.9
268,478100,2019.0,8.5,0.0125078430825559,9.0,832.0,31.5,6.7,3447.0,19.1,37.3,54402.0,1.341249187264853,0.560851,29.7,211.0,85.0
269,478200,2019.0,9.1,0.0139461528772538,9.0,1274.0,32.4,7.2,5037.0,21.1,35.6,59717.0,1.472828350102554,0.514341,29.1,80.0,84.2
270,479000,2019.0,7.8,0.0,9.5,382.0,31.4,7.0,1918.0,18.7,45.2,63125.0,0.1752175602910196,0.410023,30.8,0.0,86.8
271,480101,2019.0,10.2,7.187529346454439,11.1,1188.0,32.8,8.3,3351.0,19.9,34.1,47167.0,431.2888481419952,0.358253,33.7,880.0,85.9
272,480102,2019.0,8.9,0.0,11.0,538.0,32.5,8.2,2706.0,20.0,45.5,62000.0,0.0,0.231114,33.9,24.0,87.2
273,480200,2019.0,7.7,8.728792418662826,9.3,678.0,30.6,6.8,3051.0,18.0,45.1,86188.0,524.1856473492647,0.251389,30.7,289.0,87.2
274,480300,2019.0,7.8,0.5794346591984356,9.1,872.0,30.9,6.7,3196.0,18.3,39.0,75391.0,8.930121516012843,0.295393,30.1,90.0,86.8
275,480400,2019.0,8.2,7.137753803218303,10.4,851.0,31.9,7.7,4123.0,19.0,49.4,77083.0,429.0506367199525,0.175068,33.4,321.0,87.4
276,481000,2019.0,14.1,0.7134906410857776,13.7,813.0,40.9,10.4,1936.0,29.6,32.7,38795.0,14.303565059268784,0.79703,36.4,1082.0,82.2
277,482500,2019.0,8.4,8.972260118713091,12.3,344.0,33.9,8.5,1433.0,18.7,46.0,53106.0,185.94321259311383,0.376812,36.9,236.0,87.9
278,483800,2019.0,15.7,9.891360712765636,20.7,764.0,46.1,12.3,1110.0,28.9,36.8,26220.0,204.46471793225265,0.707951,46.4,1874.0,85.2
279,484300,2019.0,10.5,12.02394785812294,11.2,647.0,36.1,8.0,1952.0,22.8,42.7,32100.0,246.0671313649145,0.653326,32.6,1050.0,85.0
280,484500,2019.0,7.9,17.485637666202482,10.1,1119.0,31.7,7.5,5699.0,18.5,47.4,51846.0,653.2876910409768,0.425391,32.1,173.0,87.0
281,484600,2019.0,9.1,11.208338526033073,11.7,371.0,33.3,8.4,1527.0,19.7,50.4,41122.0,229.35849242164568,0.573439,34.9,352.0,86.7
282,485000,2019.0,9.9,15.098979476623391,11.5,235.0,36.0,8.9,900.0,23.4,43.7,44881.0,308.35745984972846,0.66835,33.5,201.0,84.2
283,486700,2019.0,16.1,17.202356974193915,17.5,634.0,43.5,12.3,820.0,29.3,26.8,18047.0,349.9245833987394,0.428261,41.4,1042.0,84.0
284,486800,2019.0,13.8,11.974475026112875,17.8,470.0,44.4,10.8,451.0,27.4,33.1,36167.0,243.2951224277789,0.761506,43.4,1111.0,85.4
285,486900,2019.0,14.2,11.152021839800016,18.9,567.0,44.9,12.1,354.0,27.6,31.6,31694.0,226.60826394622836,0.673966,46.9,1026.0,85.3
286,487000,2019.0,9.0,121.06898029839138,12.1,231.0,34.8,9.2,1650.0,21.8,49.5,34667.0,1949.253299837481,0.729979,35.3,50.0,86.1
287,488100,2019.0,9.6,13.450746657925174,12.2,347.0,34.4,8.3,1731.0,20.6,48.3,53750.0,274.62984649582523,0.452812,37.2,287.0,86.1
288,488200,2019.0,9.7,20.33540759955405,11.7,1010.0,35.5,8.1,2948.0,20.6,36.1,42273.0,413.8769333845972,0.570635,35.6,271.0,86.0
289,488300,2019.0,7.6,18.739442638732772,10.5,319.0,31.9,7.6,2021.0,18.1,56.3,60938.0,705.4351182267116,0.213516,33.3,12.0,87.8
290,488400,2019.0,9.5,18.0457292658343,11.2,946.0,33.4,8.5,3793.0,20.9,43.8,47381.0,651.6082104635475,0.493933,34.3,488.0,86.3
291,488500,2019.0,8.6,12.409525805893317,11.1,479.0,33.6,8.3,2548.0,20.7,44.9,53906.0,745.065383895795,0.187758,33.3,40.0,86.6
292,488600,2019.0,8.5,134.55946086662436,11.1,730.0,32.9,8.2,4255.0,19.5,48.8,66181.0,2491.7515727294613,0.19914,35.6,363.0,86.5
293,489001,2019.0,6.5,12.117946151178426,10.2,904.0,29.3,6.9,4261.0,14.6,49.3,66172.0,717.330535747412,0.292145,34.8,45.0,89.4
294,489002,2019.0,6.3,8.753603903507894,8.6,623.0,29.6,5.8,3419.0,14.9,45.2,87115.0,517.5743075016647,0.178205,29.3,37.0,88.7
295,490002,2019.0,7.6,0.0,9.0,894.0,31.2,6.4,4114.0,18.0,45.5,54752.0,0.0,0.197308,29.9,243.0,86.3
296,490003,2019.0,7.5,0.0,9.7,669.0,31.7,7.0,3446.0,18.1,45.4,85978.0,0.0,0.235891,31.0,127.0,87.8
297,490004,2019.0,6.6,1.8636520753096244,8.1,1010.0,30.6,5.7,4512.0,16.9,46.3,91818.0,17.610465116128026,0.056295,27.9,258.0,87.5
298,491101,2019.0,6.0,10.155383812959752,8.0,1763.0,29.1,5.4,6514.0,14.7,43.0,104942.0,485.5034850607682,0.067296,27.8,137.0,88.4
299,491200,2019.0,6.8,183.00948094957965,9.1,278.0,29.1,6.3,1750.0,15.3,48.3,77212.0,2632.078262817245,0.162393,32.1,81.0,87.7
300,492700,2019.0,11.2,292.04328498498694,13.6,614.0,38.2,10.3,1596.0,25.5,33.0,39432.0,3730.922489435494,0.744551,37.3,591.0,83.7
301,492800,2019.0,13.5,333.6652125231476,19.6,336.0,45.0,11.1,1067.0,26.1,53.5,39819.0,3842.7775058811817,0.705809,46.7,1146.0,86.7
302,492900,2019.0,12.3,239.5866804166424,13.9,273.0,38.6,10.6,1326.0,25.9,39.2,35722.0,2757.1686498919053,0.792528,36.8,764.0,84.8
303,494000,2019.0,10.7,156.62175215878509,12.1,295.0,36.6,9.7,1379.0,25.2,43.5,40179.0,1811.2852015450708,0.748271,33.9,31.0,83.2
304,495000,2019.0,8.4,2.520867288903012,10.5,529.0,31.8,7.9,3214.0,19.3,48.6,61597.0,27.52471224682509,0.356839,33.0,51.0,87.7
305,496101,2019.0,7.1,0.01,9.5,620.0,30.6,6.8,2942.0,17.1,49.2,80577.0,0.13,0.272727,32.3,12.0,87.9
306,496102,2019.0,7.7,0.0284829452828613,10.6,770.0,32.1,7.6,4158.0,18.5,48.5,63778.0,0.370278288677198,0.272593,33.7,61.0,88.2
307,496200,2019.0,7.9,0.0291629839809487,10.3,952.0,31.8,7.7,5593.0,18.8,47.0,62717.0,0.3791187917523341,0.301699,33.6,19.0,87.2
308,497000,2019.0,8.1,201.1476744820653,10.4,137.0,32.3,7.7,992.0,19.7,53.2,67500.0,2319.5907673765373,0.411642,34.4,12.0,87.1
309,498000,2019.0,8.9,170.93374471773316,11.2,403.0,33.9,8.7,2259.0,21.6,48.2,56000.0,2316.406385766451,0.324082,33.9,45.0,86.2
310,499300,2019.0,10.4,172.32550842429683,11.8,360.0,33.9,9.5,1746.0,23.1,44.9,45588.0,2533.588171756359,0.579657,36.2,0.0,84.1
311,499400,2019.0,11.0,246.6058358093161,12.4,447.0,36.0,10.1,2220.0,25.3,45.0,37060.0,3319.8836598326902,0.728282,33.7,199.0,84.3
312,500300,2019.0,9.3,147.87152441333342,11.0,723.0,33.2,8.6,3474.0,21.4,45.3,54063.0,2131.1355806996994,0.423134,33.8,79.0,85.8
313,501000,2019.0,10.4,120.25421598317874,13.0,239.0,34.8,10.2,1520.0,22.8,48.6,41094.0,1386.3889172425677,0.489631,37.7,80.0,85.9
314,503002,2019.0,8.4,0.0137586095837379,11.2,984.0,31.4,8.2,5646.0,18.0,51.2,58206.0,0.0990619890029131,0.341319,34.5,165.0,87.9
315,504100,2019.0,9.9,14.509483210591236,12.1,921.0,35.1,8.3,3272.0,21.0,45.9,36317.0,287.79835922850583,0.358088,37.3,1296.0,85.5
316,507000,2019.0,9.8,10.72331391866296,11.2,313.0,34.5,8.6,1710.0,22.5,48.8,43302.0,209.4994339446795,0.542301,34.2,95.0,85.1
317,508000,2019.0,13.6,11.757102244232591,14.9,538.0,40.5,11.9,1097.0,29.1,35.9,27113.0,229.1237768144304,0.552609,38.2,560.0,82.5
318,509400,2019.0,10.8,13.949655322958026,13.2,1346.0,37.2,10.1,3915.0,23.9,39.9,33292.0,274.0522620253893,0.715935,35.4,831.0,85.7
319,510000,2019.0,14.4,23.46931823970568,15.9,452.0,44.0,11.2,406.0,29.4,28.7,30663.0,470.44255478649006,0.588293,41.0,1116.0,83.3
320,512000,2019.0,10.7,29.886927454250717,12.8,498.0,36.5,9.3,1527.0,23.2,43.8,41222.0,601.4414097204578,0.696897,37.5,666.0,85.8
321,512800,2019.0,15.4,55.60793479561005,20.6,414.0,47.7,13.0,329.0,31.1,31.2,22097.0,1131.373108634931,0.665971,48.3,930.0,84.0
322,512900,2019.0,13.9,24.033113745512505,16.4,216.0,43.6,9.3,394.0,25.7,42.7,26953.0,489.3927883547559,0.78343,42.3,598.0,85.6
323,513800,2019.0,16.3,27.740906688746847,19.0,394.0,46.7,10.8,420.0,29.0,49.3,21972.0,564.673565897174,0.612628,45.8,1277.0,84.1
324,514000,2019.0,13.2,15.46482300203056,16.0,477.0,44.0,8.7,322.0,24.4,36.0,34091.0,315.4885663398901,0.619526,41.7,1707.0,86.6
325,515100,2019.0,10.8,14.114731018893927,12.6,488.0,40.3,7.7,1173.0,22.6,40.3,43244.0,289.6553591517999,0.594545,36.2,1560.0,85.8
326,515200,2019.0,8.2,12.148352455022389,9.4,351.0,33.3,5.7,1442.0,17.4,37.4,50747.0,248.26016372955243,0.590523,30.2,485.0,87.0
327,515300,2019.0,12.9,11.606479399208732,15.1,254.0,39.8,10.1,811.0,24.2,40.8,31786.0,237.7582323881916,0.598958,39.1,759.0,86.0
328,515401,2019.0,7.3,10.420537642404105,8.2,369.0,30.7,5.3,1987.0,15.6,40.3,69118.0,211.47529469033284,0.690226,28.1,78.0,86.5
329,516100,2019.0,5.1,10.099296535516574,6.6,217.0,28.1,4.0,1230.0,12.3,37.1,91563.0,206.61003234258035,0.757282,25.4,61.0,87.9
330,516200,2019.0,6.1,10.708509874751751,7.7,305.0,30.0,4.6,1422.0,13.5,36.0,70688.0,218.50720841265613,0.675916,26.8,194.0,88.4
331,517000,2019.0,10.3,17.395319503495116,14.6,228.0,37.0,9.8,1040.0,21.0,50.5,31087.0,354.43704718493706,0.274223,39.8,535.0,87.4
332,518001,2019.0,5.0,12.96573734102786,8.8,379.0,27.9,5.1,2924.0,11.4,54.6,83750.0,264.2956456035668,0.446771,31.6,92.0,90.7
333,519000,2019.0,5.2,10.326611214417104,9.8,549.0,28.8,5.3,2155.0,11.2,51.9,93171.0,203.9608242129912,0.212054,33.7,610.0,91.8
334,520001,2019.0,7.1,10.003505734200864,11.0,497.0,30.4,6.8,2611.0,14.7,50.6,65179.0,193.8563561451074,0.142857,35.6,385.0,89.1
335,520002,2019.0,7.2,14.58935365050724,9.3,431.0,31.1,6.2,2192.0,16.2,42.6,48854.0,289.0093359915598,0.3209,32.0,621.0,88.0
336,521100,2019.0,7.8,0.8510316609262182,11.3,733.0,33.1,6.7,3097.0,16.8,46.8,82813.0,2.590602443465982,0.108179,34.2,893.0,88.7
